underlying,underlying_last, exchange,optionroot,optionext,type,expiration,quotedate,strike,last,bid,ask,volume,openinterest,impliedvol,delta,gamma,theta,vega,optionalias
SPY,140.22,*,SPY070120C00110000,,call,01/20/2007,12/01/2006,110,30.3,30.2,30.5,0,15,0.1707,0.9943,0,-0.0371,0.0092,SPYAF
SPY,140.22,*,SPY070120C00111000,,call,01/20/2007,12/01/2006,111,28.9,29.2,29.5,0,128,0.1707,0.9943,0,-0.0946,0.0161,SPYAG
SPY,140.22,*,SPY070120C00112000,,call,01/20/2007,12/01/2006,112,27.9,28.2,28.5,0,455,0.1707,0.9942,0.0001,-0.1548,0.0274,SPYAH
SPY,140.22,*,SPY070120C00113000,,call,01/20/2007,12/01/2006,113,26.1,27.2,27.5,0,410,0.1707,0.9941,0.0001,-0.2192,0.0454,SPYAI
SPY,140.22,*,SPY070120C00114000,,call,01/20/2007,12/01/2006,114,25.4,26.2,26.5,0,894,0.1707,0.994,0.0002,-0.2898,0.0734,SPYAJ
SPY,140.22,*,SPY070120C00115000,,call,01/20/2007,12/01/2006,115,25.5,25.2,25.5,0,172,0.1707,0.9937,0.0003,-0.3695,0.1159,SPYAK
SPY,140.22,*,SPY070120C00116000,,call,01/20/2007,12/01/2006,116,23.1,24.2,24.5,0,255,0.1707,0.9933,0.0004,-0.4618,0.179,SPYAL
SPY,140.22,*,SPY070120C00117000,,call,01/20/2007,12/01/2006,117,22,23.2,23.5,0,334,0.1707,0.9927,0.0006,-0.5715,0.2702,SPYAM
SPY,140.22,*,SPY070120C00118000,,call,01/20/2007,12/01/2006,118,22.6,22.2,22.5,0,1295,0.1707,0.9919,0.0009,-0.7045,0.3989,SPYAN
SPY,140.22,*,SPY070120C00119000,,call,01/20/2007,12/01/2006,119,21.1,21.2,21.5,10,1409,0.1707,0.9906,0.0013,-0.8675,0.5765,SPYAO
SPY,140.22,*,SPY070120C00120000,,call,01/20/2007,12/01/2006,120,20.1,20.2,20.5,20,113,0.1707,0.9888,0.0018,-1.0687,0.816,SPYAP
SPY,140.22,*,SPY070120C00121000,,call,01/20/2007,12/01/2006,121,17.4,19.2,19.5,0,1269,0.1707,0.9864,0.0025,-1.3166,1.1315,SPYAQ
SPY,140.22,*,SPY070120C00122000,,call,01/20/2007,12/01/2006,122,16.6,18.3,18.5,0,44,0.1707,0.983,0.0034,-1.6203,1.538,SPYAR
SPY,140.22,*,SPY070120C00123000,,call,01/20/2007,12/01/2006,123,16.8,17.3,17.5,0,47,0.1707,0.9785,0.0045,-1.9887,2.0502,SPYAS
SPY,140.22,*,SPY070120C00124000,,call,01/20/2007,12/01/2006,124,14.9,16.3,16.5,0,820,0.1707,0.9726,0.0059,-2.4295,2.6814,SPYAT
SPY,140.22,*,SPY070120C00125000,,call,01/20/2007,12/01/2006,125,15.7,15.3,15.6,0,581,0.1707,0.965,0.0076,-2.9491,3.4424,SPYAU
SPY,140.22,*,SPY070120C00126000,,call,01/20/2007,12/01/2006,126,14.2,14.4,14.6,22,568,0.1707,0.9555,0.0096,-3.5509,4.3396,SPYAV
SPY,140.22,*,SPY070120C00127000,,call,01/20/2007,12/01/2006,127,13.3,13.4,13.6,0,586,0.1646,0.9494,0.0112,-3.8227,4.8775,SPYAW
SPY,140.22,*,SPY070120C00128000,,call,01/20/2007,12/01/2006,128,12.9,12.4,12.6,0,97,0.1589,0.9418,0.0131,-4.1416,5.5283,SPYAX
SPY,140.22,*,SPY070120C00129000,,call,01/20/2007,12/01/2006,129,11,11.5,11.7,26,153,0.1534,0.9324,0.0154,-4.4982,6.2917,SPYAY
SPY,140.22,*,SFB070120C00130000,,call,01/20/2007,12/01/2006,130,10.6,10.5,10.7,36,709,0.1482,0.9206,0.0183,-4.9028,7.1928,SFBAZ
SPY,140.22,*,SFB070120C00131000,,call,01/20/2007,12/01/2006,131,9.1,9.6,9.8,101,664,0.1433,0.906,0.0217,-5.357,8.2462,SFBAA
SPY,140.22,*,SFB070120C00132000,,call,01/20/2007,12/01/2006,132,8.5,8.7,8.9,60,1000,0.1387,0.8878,0.0257,-5.8595,9.4611,SFBAB
SPY,140.22,*,SFB070120C00133000,,call,01/20/2007,12/01/2006,133,7.4,7.8,7.9,97,1207,0.1343,0.8654,0.0303,-6.3956,10.8269,SFBAC
SPY,140.22,*,SFB070120C00134000,,call,01/20/2007,12/01/2006,134,7.3,6.9,7,41,1226,0.1302,0.8379,0.0357,-6.9611,12.3381,SFBAD
SPY,140.22,*,SFB070120C00135000,,call,01/20/2007,12/01/2006,135,5.9,6,6.2,346,3413,0.1264,0.8044,0.0416,-7.535,13.9569,SFBAE
SPY,140.22,*,SFB070120C00136000,,call,01/20/2007,12/01/2006,136,4.8,5.2,5.3,136,1499,0.1229,0.7643,0.0478,-8.0865,15.617,SFBAF
SPY,140.22,*,SFB070120C00137000,,call,01/20/2007,12/01/2006,137,3.9,4.4,4.5,724,3582,0.1197,0.7171,0.0541,-8.5751,17.2207,SFBAG
SPY,140.22,*,SFB070120C00138000,,call,01/20/2007,12/01/2006,138,3.6,3.6,3.8,486,6101,0.1167,0.6629,0.0601,-8.945,18.6382,SFBAH
SPY,140.22,*,SFB070120C00139000,,call,01/20/2007,12/01/2006,139,2.85,2.95,3.1,1786,14558,0.114,0.6021,0.0651,-9.1542,19.7304,SFBAI
SPY,140.22,*,SFB070120C00140000,,call,01/20/2007,12/01/2006,140,2.25,2.3,2.4,2729,36331,0.1116,0.5359,0.0686,-9.1581,20.3524,SFBAJ
SPY,140.22,*,SFB070120C00141000,,call,01/20/2007,12/01/2006,141,1.75,1.75,1.85,706,20374,0.1095,0.4663,0.0701,-8.9271,20.388,SFBAK
SPY,140.22,*,SFB070120C00142000,,call,01/20/2007,12/01/2006,142,1.28,1.25,1.35,3766,10488,0.1077,0.3958,0.0691,-8.4557,19.7787,SFBAL
SPY,140.22,*,SFB070120C00143000,,call,01/20/2007,12/01/2006,143,0.89,0.85,0.95,2920,9582,0.1061,0.3271,0.0658,-7.7588,18.5406,SFBAM
SPY,140.22,*,SFB070120C00144000,,call,01/20/2007,12/01/2006,144,0.62,0.55,0.65,3564,3628,0.1048,0.263,0.0602,-6.8942,16.7732,SFBAN
SPY,140.22,*,SFB070120C00145000,,call,01/20/2007,12/01/2006,145,0.4,0.35,0.4,136,6063,0.1038,0.2057,0.0531,-5.9315,14.6425,SFBAO
SPY,140.22,*,SFB070120C00146000,,call,01/20/2007,12/01/2006,146,0.23,0.2,0.25,3,2482,0.1031,0.1567,0.0451,-4.9466,12.3476,SFBAP
SPY,140.22,*,SFB070120C00147000,,call,01/20/2007,12/01/2006,147,0.11,0.1,0.15,31,1106,0.1027,0.1165,0.0369,-4.0077,10.0814,SFBAQ
SPY,140.22,*,SFB070120C00148000,,call,01/20/2007,12/01/2006,148,0.1,0,0.1,0,2276,0.1025,0.0846,0.0293,-3.1565,7.9825,SFBAR
SPY,140.22,*,SFB070120C00149000,,call,01/20/2007,12/01/2006,149,0.05,0,0.1,0,1201,0.1026,0.0604,0.0226,-2.4321,6.163,SFBAS
SPY,140.22,*,SYH070120C00150000,,call,01/20/2007,12/01/2006,150,0.02,0,0.05,2,115,0.103,0.0425,0.017,-1.8431,4.6645,SYHAT
SPY,140.22,*,SYH070120C00155000,,call,01/20/2007,12/01/2006,155,0.05,0,0.05,0,3,0.1092,0.0074,0.0036,-0.4364,1.0517,SYHAY
SPY,140.22,*,SYH070120C00160000,,call,01/20/2007,12/01/2006,160,0.05,0,0.05,0,10,0.1092,0.0006,0.0004,-0.0462,0.112,SYHAD
SPY,140.22,*,SYH070120C00170000,,call,01/20/2007,12/01/2006,170,0,0,0.05,0,0,0.1092,0,0,-0.0001,0.0003,SYHAN
SPY,140.22,*,SYH070120C00180000,,call,01/20/2007,12/01/2006,180,0,0,0.05,0,0,0.1092,0,0,0,0,SYHAX
SPY,140.22,*,SWV070120P00060000,,put,01/20/2007,12/01/2006,60,0,0,0.05,0,0,0.1763,0,0,0,0,SWVMH
SPY,140.22,*,SWV070120P00065000,,put,01/20/2007,12/01/2006,65,0,0,0.05,0,0,0.1763,0,0,0,0,SWVMM
SPY,140.22,*,SZC070120P00070000,,put,01/20/2007,12/01/2006,70,0,0,0.05,0,0,0.1763,0,0,0,0,SZCMR
SPY,140.22,*,SZC070120P00075000,,put,01/20/2007,12/01/2006,75,0,0,0.05,0,0,0.1763,0,0,0,0,SZCMW
SPY,140.22,*,SZC070120P00080000,,put,01/20/2007,12/01/2006,80,0,0,0.05,0,0,0.1763,0,0,0,0,SZCMB
SPY,140.22,*,SZC070120P00085000,,put,01/20/2007,12/01/2006,85,0,0,0.05,0,0,0.1763,0,0,0,0,SZCMG
SPY,140.22,*,SWG070120P00090000,,put,01/20/2007,12/01/2006,90,0,0,0.05,0,0,0.1763,0,0,0,0,SWGML
SPY,140.22,*,SWG070120P00091000,,put,01/20/2007,12/01/2006,91,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMM
SPY,140.22,*,SWG070120P00092000,,put,01/20/2007,12/01/2006,92,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMN
SPY,140.22,*,SWG070120P00093000,,put,01/20/2007,12/01/2006,93,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMO
SPY,140.22,*,SWG070120P00094000,,put,01/20/2007,12/01/2006,94,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMP
SPY,140.22,*,SWG070120P00095000,,put,01/20/2007,12/01/2006,95,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMQ
SPY,140.22,*,SWG070120P00096000,,put,01/20/2007,12/01/2006,96,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMR
SPY,140.22,*,SWG070120P00097000,,put,01/20/2007,12/01/2006,97,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMS
SPY,140.22,*,SWG070120P00098000,,put,01/20/2007,12/01/2006,98,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMT
SPY,140.22,*,SWG070120P00099000,,put,01/20/2007,12/01/2006,99,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMU
SPY,140.22,*,SWG070120P00100000,,put,01/20/2007,12/01/2006,100,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMV
SPY,140.22,*,SWG070120P00101000,,put,01/20/2007,12/01/2006,101,0,0,0.05,0,0,0.1763,0,0,0,0,SWGMW
SPY,140.22,*,SWG070120P00102000,,put,01/20/2007,12/01/2006,102,0,0,0.05,0,0,0.1763,0,0,-0.0001,0.0001,SWGMX
SPY,140.22,*,SWG070120P00103000,,put,01/20/2007,12/01/2006,103,0,0,0.05,0,0,0.1763,0,0,-0.0001,0.0002,SWGMY
SPY,140.22,*,SWG070120P00104000,,put,01/20/2007,12/01/2006,104,0,0,0.05,0,0,0.1763,0,0,-0.0002,0.0004,SWGMZ
SPY,140.22,*,SWG070120P00105000,,put,01/20/2007,12/01/2006,105,0,0,0.05,0,0,0.1763,0,0,-0.0005,0.0007,SWGMA
SPY,140.22,*,SWG070120P00106000,,put,01/20/2007,12/01/2006,106,0,0,0.05,0,0,0.1763,0,0,-0.0009,0.0014,SWGMB
SPY,140.22,*,SWG070120P00107000,,put,01/20/2007,12/01/2006,107,0,0,0.05,0,0,0.1763,0,0,-0.0017,0.0027,SWGMC
SPY,140.22,*,SWG070120P00108000,,put,01/20/2007,12/01/2006,108,0.05,0,0.05,0,1,0.1763,0,0,-0.0031,0.0049,SWGMD
SPY,140.22,*,SWG070120P00109000,,put,01/20/2007,12/01/2006,109,0.05,0,0.05,0,15,0.1763,0,0,-0.0055,0.0086,SWGME
SPY,140.22,*,SPY070120P00110000,,put,01/20/2007,12/01/2006,110,0.05,0,0.05,0,29,0.1763,-0.0001,0,-0.0096,0.0148,SPYMF
SPY,140.22,*,SPY070120P00111000,,put,01/20/2007,12/01/2006,111,0.1,0,0.05,0,10,0.1763,-0.0001,0.0001,-0.0161,0.025,SPYMG
SPY,140.22,*,SPY070120P00112000,,put,01/20/2007,12/01/2006,112,0.05,0,0.05,0,151,0.1763,-0.0002,0.0001,-0.0264,0.0411,SPYMH
SPY,140.22,*,SPY070120P00113000,,put,01/20/2007,12/01/2006,113,0.05,0,0.05,0,101,0.1763,-0.0004,0.0001,-0.0424,0.066,SPYMI
SPY,140.22,*,SPY070120P00114000,,put,01/20/2007,12/01/2006,114,0.05,0,0.05,0,201,0.1763,-0.0006,0.0002,-0.0666,0.1037,SPYMJ
SPY,140.22,*,SPY070120P00115000,,put,01/20/2007,12/01/2006,115,0.05,0,0.1,0,235,0.1763,-0.0009,0.0003,-0.1022,0.1592,SPYMK
SPY,140.22,*,SPY070120P00116000,,put,01/20/2007,12/01/2006,116,0,0,0.1,0,0,0.1763,-0.0014,0.0005,-0.1535,0.2392,SPYML
SPY,140.22,*,SPY070120P00117000,,put,01/20/2007,12/01/2006,117,0.1,0,0.1,0,20,0.1763,-0.0022,0.0008,-0.2257,0.352,SPYMM
SPY,140.22,*,SPY070120P00118000,,put,01/20/2007,12/01/2006,118,0.15,0,0.1,0,1790,0.1763,-0.0033,0.0011,-0.325,0.5074,SPYMN
SPY,140.22,*,SPY070120P00119000,,put,01/20/2007,12/01/2006,119,0.05,0,0.1,0,2635,0.1763,-0.0048,0.0015,-0.4588,0.7169,SPYMO
SPY,140.22,*,SPY070120P00120000,,put,01/20/2007,12/01/2006,120,0.05,0.05,0.1,0,6910,0.1763,-0.0069,0.0021,-0.6351,0.9931,SPYMP
SPY,140.22,*,SPY070120P00121000,,put,01/20/2007,12/01/2006,121,0.1,0.05,0.15,0,248,0.1763,-0.0098,0.0029,-0.8622,1.3496,SPYMQ
SPY,140.22,*,SPY070120P00122000,,put,01/20/2007,12/01/2006,122,0,0.05,0.15,0,0,0.1763,-0.0137,0.0038,-1.1489,1.8,SPYMR
SPY,140.22,*,SPY070120P00123000,,put,01/20/2007,12/01/2006,123,0.15,0.05,0.15,0,4348,0.1763,-0.0187,0.005,-1.503,2.3573,SPYMS
SPY,140.22,*,SPY070120P00124000,,put,01/20/2007,12/01/2006,124,0.1,0.1,0.2,0,640,0.1763,-0.0252,0.0065,-1.9312,3.0326,SPYMT
SPY,140.22,*,SPY070120P00125000,,put,01/20/2007,12/01/2006,125,0.2,0.1,0.2,50,1536,0.1763,-0.0334,0.0082,-2.4382,3.8338,SPYMU
SPY,140.22,*,SPY070120P00126000,,put,01/20/2007,12/01/2006,126,0.15,0.15,0.2,0,2414,0.1738,-0.0415,0.0099,-2.8643,4.5752,SPYMV
SPY,140.22,*,SPY070120P00127000,,put,01/20/2007,12/01/2006,127,0.27,0.15,0.25,9,64,0.1715,-0.0515,0.0119,-3.3547,5.4391,SPYMW
SPY,140.22,*,SPY070120P00128000,,put,01/20/2007,12/01/2006,128,0.35,0.2,0.3,0,340,0.1695,-0.0639,0.0143,-3.9191,6.4407,SPYMX
SPY,140.22,*,SPY070120P00129000,,put,01/20/2007,12/01/2006,129,0.3,0.25,0.3,0,886,0.1678,-0.079,0.017,-4.5581,7.5817,SPYMY
SPY,140.22,*,SFB070120P00130000,,put,01/20/2007,12/01/2006,130,0.45,0.3,0.35,47,1314,0.1664,-0.0973,0.02,-5.2677,8.8551,SFBMZ
SPY,140.22,*,SFB070120P00131000,,put,01/20/2007,12/01/2006,131,0.45,0.35,0.4,4086,8062,0.1652,-0.119,0.0233,-6.0296,10.2346,SFBMA
SPY,140.22,*,SFB070120P00132000,,put,01/20/2007,12/01/2006,132,0.55,0.4,0.5,38,14457,0.1644,-0.1446,0.0268,-6.8449,11.7069,SFBMB
SPY,140.22,*,SFB070120P00133000,,put,01/20/2007,12/01/2006,133,0.55,0.5,0.55,1014,15645,0.1637,-0.1739,0.0304,-7.666,13.2077,SFBMC
SPY,140.22,*,SFB070120P00134000,,put,01/20/2007,12/01/2006,134,0.65,0.6,0.7,294,21447,0.1634,-0.2072,0.0339,-8.4914,14.707,SFBMD
SPY,140.22,*,SFB070120P00135000,,put,01/20/2007,12/01/2006,135,0.8,0.7,0.8,552,17744,0.1634,-0.2443,0.0372,-9.2816,16.1377,SFBME
SPY,140.22,*,SFB070120P00136000,,put,01/20/2007,12/01/2006,136,0.96,0.9,1,1681,29526,0.1636,-0.2845,0.0401,-9.9968,17.4356,SFBMF
SPY,140.22,*,SFB070120P00137000,,put,01/20/2007,12/01/2006,137,1.16,1.1,1.2,3485,26573,0.1641,-0.3275,0.0425,-10.6155,18.5487,SFBMG
SPY,140.22,*,SFB070120P00138000,,put,01/20/2007,12/01/2006,138,1.4,1.35,1.45,11497,24427,0.1649,-0.3724,0.0443,-11.1123,19.4295,SFBMH
SPY,140.22,*,SFB070120P00139000,,put,01/20/2007,12/01/2006,139,1.75,1.65,1.75,25082,25628,0.1659,-0.4184,0.0455,-11.4621,20.045,SFBMI
SPY,140.22,*,SFB070120P00140000,,put,01/20/2007,12/01/2006,140,2.1,2.05,2.15,6052,62172,0.1673,-0.4646,0.0458,-11.6706,20.3808,SFBMJ
SPY,140.22,*,SFB070120P00141000,,put,01/20/2007,12/01/2006,141,2.6,2.5,2.6,7014,8501,0.1689,-0.5101,0.0455,-11.723,20.4392,SFBMK
SPY,140.22,*,SFB070120P00142000,,put,01/20/2007,12/01/2006,142,3.2,3,3.2,892,4957,0.1708,-0.5541,0.0446,-11.6352,20.239,SFBML
SPY,140.22,*,SFB070120P00143000,,put,01/20/2007,12/01/2006,143,3.8,3.7,3.9,433,4478,0.1729,-0.5961,0.0431,-11.4149,19.8114,SFBMM
SPY,140.22,*,SFB070120P00144000,,put,01/20/2007,12/01/2006,144,4.7,4.5,4.7,254,1374,0.1754,-0.6353,0.0412,-11.0981,19.1981,SFBMN
SPY,140.22,*,SFB070120P00145000,,put,01/20/2007,12/01/2006,145,5.6,5.3,5.5,701,1094,0.1781,-0.6716,0.039,-10.6919,18.441,SFBMO
SPY,140.22,*,SFB070120P00146000,,put,01/20/2007,12/01/2006,146,6.9,6.3,6.5,309,99,0.1811,-0.7046,0.0365,-10.2276,17.5856,SFBMP
SPY,140.22,*,SFB070120P00147000,,put,01/20/2007,12/01/2006,147,7.9,7.2,7.4,120,632,0.1844,-0.7344,0.034,-9.7277,16.6733,SFBMQ
SPY,140.22,*,SFB070120P00148000,,put,01/20/2007,12/01/2006,148,8.55,8.2,8.4,1,13,0.1879,-0.7612,0.0315,-9.203,15.7352,SFBMR
SPY,140.22,*,SFB070120P00149000,,put,01/20/2007,12/01/2006,149,9.8,9.2,9.4,0,72,0.1918,-0.7847,0.0291,-8.6888,14.8099,SFBMS
SPY,140.22,*,SYH070120P00150000,,put,01/20/2007,12/01/2006,150,10.4,10.2,10.4,129,280,0.1959,-0.8054,0.0267,-8.18,13.9101,SYHMT
SPY,140.22,*,SYH070120P00155000,,put,01/20/2007,12/01/2006,155,14.8,15.2,15.4,0,39,0.2205,-0.8752,0.0175,-6.0925,10.2429,SYHMY
SPY,140.22,*,SYH070120P00160000,,put,01/20/2007,12/01/2006,160,21.5,20.2,20.4,0,95,0.2522,-0.9079,0.0121,-4.9958,8.115,SYHMD
SPY,140.22,*,SYH070120P00170000,,put,01/20/2007,12/01/2006,170,0,30.1,30.4,0,0,0.2522,-0.9725,0.004,0.6801,2.6938,SYHMN
SPY,140.22,*,SYH070120P00180000,,put,01/20/2007,12/01/2006,180,0,41.7,42,0,0,0.2522,-0.9901,0.001,3.1495,0.6438,SYHMX
SPY,140.22,*,SPY070217C00110000,,call,02/17/2007,12/01/2006,110,0,30.4,30.8,0,0,0.1871,0.9917,0.0005,-1.6762,0.3629,SPYBF
SPY,140.22,*,SPY070217C00111000,,call,02/17/2007,12/01/2006,111,28.9,29.5,29.8,0,10,0.1871,0.991,0.0006,-1.7832,0.4904,SPYBG
SPY,140.22,*,SPY070217C00112000,,call,02/17/2007,12/01/2006,112,27.3,28.5,28.8,0,37,0.1871,0.9901,0.0008,-1.9052,0.6537,SPYBH
SPY,140.22,*,SPY070217C00113000,,call,02/17/2007,12/01/2006,113,0,27.5,27.8,0,0,0.1871,0.9889,0.0011,-2.0451,0.8599,SPYBI
SPY,140.22,*,SPY070217C00114000,,call,02/17/2007,12/01/2006,114,0,26.6,26.8,0,0,0.1871,0.9873,0.0014,-2.2062,1.1166,SPYBJ
SPY,140.22,*,SPY070217C00115000,,call,02/17/2007,12/01/2006,115,0,25.5,25.9,0,0,0.1871,0.9854,0.0018,-2.3915,1.4319,SPYBK
SPY,140.22,*,SPY070217C00116000,,call,02/17/2007,12/01/2006,116,24,24.6,24.9,0,10,0.1871,0.9828,0.0023,-2.6044,1.8136,SPYBL
SPY,140.22,*,SPY070217C00117000,,call,02/17/2007,12/01/2006,117,0,23.6,23.9,0,0,0.1871,0.9797,0.0029,-2.848,2.2697,SPYBM
SPY,140.22,*,SPY070217C00118000,,call,02/17/2007,12/01/2006,118,23.3,22.7,22.9,0,120,0.1871,0.9758,0.0036,-3.1251,2.8075,SPYBN
SPY,140.22,*,SPY070217C00119000,,call,02/17/2007,12/01/2006,119,0,21.6,22,0,0,0.1871,0.9711,0.0044,-3.438,3.4331,SPYBO
SPY,140.22,*,SPY070217C00120000,,call,02/17/2007,12/01/2006,120,19.1,20.8,21,0,26,0.1871,0.9654,0.0053,-3.7885,4.1516,SPYBP
SPY,140.22,*,SPY070217C00121000,,call,02/17/2007,12/01/2006,121,19.4,19.8,20,6,22,0.1871,0.9586,0.0064,-4.1774,4.966,SPYBQ
SPY,140.22,*,SPY070217C00122000,,call,02/17/2007,12/01/2006,122,17.1,18.8,19.1,0,6,0.1818,0.9547,0.0071,-4.3461,5.4111,SPYBR
SPY,140.22,*,SPY070217C00123000,,call,02/17/2007,12/01/2006,123,17.4,17.8,18.1,0,146,0.1766,0.9503,0.008,-4.5262,5.9119,SPYBS
SPY,140.22,*,SPY070217C00124000,,call,02/17/2007,12/01/2006,124,0,16.8,17.1,0,0,0.1716,0.945,0.0091,-4.7237,6.4854,SPYBT
SPY,140.22,*,SPY070217C00125000,,call,02/17/2007,12/01/2006,125,14.9,15.9,16.2,0,34,0.1668,0.9388,0.0103,-4.94,7.1409,SPYBU
SPY,140.22,*,SPY070217C00126000,,call,02/17/2007,12/01/2006,126,13.4,15,15.2,0,30,0.1622,0.9314,0.0117,-5.1762,7.8882,SPYBV
SPY,140.22,*,SPY070217C00127000,,call,02/17/2007,12/01/2006,127,12.6,14.1,14.3,0,111,0.1578,0.9226,0.0133,-5.4333,8.7368,SPYBW
SPY,140.22,*,SPY070217C00128000,,call,02/17/2007,12/01/2006,128,11.7,13.1,13.4,0,51,0.1535,0.9123,0.0151,-5.7054,9.6835,SPYBX
SPY,140.22,*,SPY070217C00129000,,call,02/17/2007,12/01/2006,129,12.5,12.3,12.4,0,116,0.1495,0.9,0.0173,-6.0039,10.758,SPYBY
SPY,140.22,*,SFB070217C00130000,,call,02/17/2007,12/01/2006,130,11.5,11.3,11.5,0,624,0.1456,0.8857,0.0197,-6.3149,11.9407,SFBBZ
SPY,140.22,*,SFB070217C00131000,,call,02/17/2007,12/01/2006,131,10.84,10.4,10.6,0,607,0.1419,0.8687,0.0224,-6.6412,13.2421,SFBBA
SPY,140.22,*,SFB070217C00132000,,call,02/17/2007,12/01/2006,132,9,9.5,9.7,10,45,0.1384,0.8488,0.0254,-6.9775,14.6542,SFBBB
SPY,140.22,*,SFB070217C00133000,,call,02/17/2007,12/01/2006,133,8.9,8.7,8.9,11,69,0.1351,0.8257,0.0287,-7.3162,16.1598,SFBBC
SPY,140.22,*,SFB070217C00134000,,call,02/17/2007,12/01/2006,134,8.2,7.8,8,0,232,0.1319,0.799,0.0323,-7.6407,17.7211,SFBBD
SPY,140.22,*,SFB070217C00135000,,call,02/17/2007,12/01/2006,135,6.5,7,7.2,8,2292,0.129,0.7682,0.0359,-7.9508,19.3161,SFBBE
SPY,140.22,*,SFB070217C00136000,,call,02/17/2007,12/01/2006,136,6.4,6.2,6.4,265,725,0.1262,0.7334,0.0397,-8.2182,20.8726,SFBBF
SPY,140.22,*,SFB070217C00137000,,call,02/17/2007,12/01/2006,137,5.3,5.4,5.6,70,375,0.1237,0.6942,0.0433,-8.4375,22.3356,SFBBG
SPY,140.22,*,SFB070217C00138000,,call,02/17/2007,12/01/2006,138,4.4,4.7,4.9,36,320,0.1213,0.6511,0.0467,-8.578,23.6158,SFBBH
SPY,140.22,*,SFB070217C00139000,,call,02/17/2007,12/01/2006,139,3.7,4,4.2,30,340,0.119,0.6042,0.0497,-8.6222,24.6338,SFBBI
SPY,140.22,*,SFB070217C00140000,,call,02/17/2007,12/01/2006,140,2.8,3.4,3.5,108,685,0.117,0.5541,0.0519,-8.5663,25.312,SFBBJ
SPY,140.22,*,SFB070217C00141000,,call,02/17/2007,12/01/2006,141,2.6,2.8,2.9,39,1718,0.1152,0.5017,0.0533,-8.394,25.5787,SFBBK
SPY,140.22,*,SFB070217C00142000,,call,02/17/2007,12/01/2006,142,2.2,2.25,2.35,20,2770,0.1135,0.448,0.0537,-8.0957,25.3868,SFBBL
SPY,140.22,*,SFB070217C00143000,,call,02/17/2007,12/01/2006,143,1.85,1.75,1.85,12,2436,0.1121,0.3942,0.0529,-7.688,24.7205,SFBBM
SPY,140.22,*,SFB070217C00144000,,call,02/17/2007,12/01/2006,144,1.25,1.35,1.45,30,2329,0.1108,0.3416,0.0511,-7.1712,23.5963,SFBBN
SPY,140.22,*,SFB070217C00145000,,call,02/17/2007,12/01/2006,145,0.8,1,1.1,721,1300,0.1097,0.2915,0.0483,-6.5723,22.0688,SFBBO
SPY,140.22,*,SFB070217C00146000,,call,02/17/2007,12/01/2006,146,0.63,0.7,0.8,26,595,0.1088,0.2449,0.0446,-5.9177,20.2228,SFBBP
SPY,140.22,*,SFB070217C00147000,,call,02/17/2007,12/01/2006,147,0.55,0.5,0.6,0,517,0.108,0.2024,0.0403,-5.2285,18.1514,SFBBQ
SPY,140.22,*,SFB070217C00148000,,call,02/17/2007,12/01/2006,148,0.37,0.3,0.4,0,10,0.1075,0.1651,0.0357,-4.5494,15.9892,SFBBR
SPY,140.22,*,SFB070217C00149000,,call,02/17/2007,12/01/2006,149,0,0.2,0.25,0,0,0.1071,0.1327,0.031,-3.8899,13.8176,SFBBS
SPY,140.22,*,SYH070217C00150000,,call,02/17/2007,12/01/2006,150,0.23,0.1,0.2,0,2,0.1069,0.1053,0.0264,-3.2787,11.7414,SYHBT
SPY,140.22,*,SYH070217C00151000,,call,02/17/2007,12/01/2006,151,0.09,0.05,0.15,26,10,0.107,0.083,0.0221,-2.737,9.8486,SYHBU
SPY,140.22,*,SYH070217C00152000,,call,02/17/2007,12/01/2006,152,0,0,0.1,0,0,0.1071,0.0646,0.0182,-2.2495,8.1287,SYHBV
SPY,140.22,*,SYH070217C00153000,,call,02/17/2007,12/01/2006,153,0.1,0,0.1,0,10,0.1075,0.0501,0.0149,-1.8401,6.656,SYHBW
SPY,140.22,*,SYH070217C00154000,,call,02/17/2007,12/01/2006,154,0,0,2.5,0,0,0.1081,0.0387,0.012,-1.4982,5.4123,SYHBE
SPY,140.22,*,SYH070217C00155000,,call,02/17/2007,12/01/2006,155,0,0,0.05,0,0,0.1088,0.0299,0.0096,-1.2124,4.369,SYHBY
SPY,140.22,*,SYH070217C00156000,,call,02/17/2007,12/01/2006,156,0,0,0.05,0,0,0.1098,0.0232,0.0077,-0.9861,3.5337,SYHBZ
SPY,140.22,*,SYH070217C00157000,,call,02/17/2007,12/01/2006,157,0,0,0.05,0,0,0.1109,0.018,0.0062,-0.8012,2.8521,SYHBA
SPY,140.22,*,SYH070217C00158000,,call,02/17/2007,12/01/2006,158,0,0,0.05,0,0,0.1122,0.0141,0.0049,-0.6548,2.3113,SYHBB
